,Assists,xA,xG,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Next_Points,Running_Assists,Running_xA,Running_xG,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Next_Points
10,0,0.03,0.6,0,24,0,0,0,1,0,Cody,Gakpo,2,-0.6,-0.03,2.0,0.0,0.0125,0.15749999999999997,0.0,14.0,0.0,0.0,0.0,0.5,0.0,2.5,-0.1575,-0.0125,1.0
11,0,0.04,0.05,0,82,0,0,0,2,0,Cody,Gakpo,2,-0.05,-0.04,1.0,0.0,0.0225,0.17,0.0,34.5,0.0,0.0,0.0,1.0,0.0,2.25,-0.17,-0.0225,1.25
12,0,0.0,0.0,0,17,0,0,0,1,0,Cody,Gakpo,5,0.0,0.0,1.0,0.0,0.0225,0.17,0.0,38.75,0.0,0.0,0.0,1.25,0.0,2.75,-0.17,-0.0225,1.25
13,0,0.03,0.02,0,26,0,0,0,1,0,Cody,Gakpo,3,-0.02,-0.03,2.0,0.0,0.024999999999999998,0.16749999999999998,0.0,37.25,0.0,0.0,0.0,1.25,0.0,3.0,-0.16749999999999998,-0.024999999999999998,1.5
14,0,0.03,0.0,0,85,0,0,0,2,0,Cody,Gakpo,2,0.0,-0.03,1.0,0.0,0.024999999999999998,0.0175,0.0,52.5,0.0,0.0,0.0,1.5,0.0,3.0,-0.0175,-0.024999999999999998,1.25
15,0,0.03,0.0,0,33,0,0,0,1,0,Cody,Gakpo,4,0.0,-0.03,1.0,0.0,0.0225,0.005,0.0,40.25,0.0,0.0,0.0,1.25,0.0,3.5,-0.005,-0.0225,1.25
16,0,0.07,0.32,0,29,0,0,0,1,0,Cody,Gakpo,4,-0.32,-0.07,2.0,0.0,0.04,0.085,0.0,43.25,0.0,0.0,0.0,1.25,0.0,3.25,-0.085,-0.04,1.5
17,0,0.04,0.0,0,67,0,0,0,2,0,Cody,Gakpo,5,0.0,-0.04,5.0,0.0,0.0425,0.08,0.0,53.5,0.0,0.0,0.0,1.5,0.0,3.75,-0.08,-0.0425,2.25
18,1,0.04,0.69,0,66,0,0,0,5,0,Cody,Gakpo,2,-0.69,0.96,5.0,0.25,0.045,0.2525,0.0,48.75,0.0,0.0,0.0,2.25,0.0,3.75,-0.2525,0.205,3.25
19,0,0.01,0.74,1,26,0,0,0,5,0,Cody,Gakpo,4,0.26,-0.01,4.0,0.25,0.04,0.4375,0.25,47.0,0.0,0.0,0.0,3.25,0.0,3.75,-0.1875,0.21,4.0
20,1,0.09,0.0,0,26,0,0,0,4,0,Cody,Gakpo,3,0.0,0.91,1.0,0.5,0.045,0.3575,0.25,46.25,0.0,0.0,0.0,4.0,0.0,3.5,-0.1075,0.45499999999999996,3.75
21,0,0.05,0.07,0,22,0,0,0,1,0,Cody,Gakpo,4,-0.07,-0.05,1.0,0.5,0.0475,0.375,0.25,35.0,0.0,0.0,0.0,3.75,0.0,3.25,-0.125,0.4525,2.75
22,0,0.01,0.04,0,57,0,0,0,1,0,Cody,Gakpo,5,-0.04,-0.01,1.0,0.25,0.04,0.2125,0.25,32.75,0.0,0.0,0.0,2.75,0.0,4.0,0.037499999999999985,0.21,1.75
23,0,0.02,0.0,0,8,0,0,0,1,0,Cody,Gakpo,2,0.0,-0.02,11.0,0.25,0.042499999999999996,0.027500000000000004,0.0,28.25,0.0,0.0,0.0,1.75,0.0,3.5,-0.027500000000000017,0.20750000000000002,3.5
24,1,0.01,0.55,1,45,0,0,0,11,0,Cody,Gakpo,2,0.44999999999999996,0.99,6.0,0.25,0.0225,0.165,0.25,33.0,0.0,0.0,0.0,3.5,0.0,3.25,0.08499999999999996,0.2275,4.75
25,0,0.04,0.84,1,90,0,0,0,6,0,Cody,Gakpo,2,0.16000000000000003,-0.04,2.0,0.25,0.02,0.35750000000000004,0.5,50.0,0.0,0.0,0.0,4.75,0.0,2.75,0.14249999999999996,0.23,5.0
26,0,0.02,0.18,0,83,0,0,0,2,0,Cody,Gakpo,2,-0.18,-0.02,1.0,0.25,0.022500000000000003,0.3925,0.5,56.5,0.0,0.0,0.0,5.0,0.0,2.0,0.10749999999999998,0.2275,5.0
27,0,0.0,0.0,0,14,0,0,0,1,0,Cody,Gakpo,5,0.0,0.0,0.0,0.25,0.0175,0.3925,0.5,58.0,0.0,0.0,0.0,5.0,0.0,2.75,0.10749999999999997,0.23249999999999998,2.25
28,0,0.01,0.0,0,1,0,0,0,0,1,Cody,Gakpo,3,0.0,-0.01,8.0,0.0,0.0175,0.255,0.25,47.0,0.0,0.0,0.0,2.25,0.25,3.0,-0.005000000000000018,-0.0175,2.75
29,0,0.44,0.23,1,17,0,0,0,8,0,Cody,Gakpo,2,0.77,-0.44,1.0,0.0,0.11750000000000001,0.10250000000000001,0.25,28.75,0.0,0.0,0.0,2.75,0.25,3.0,0.14749999999999996,-0.11750000000000001,2.5
30,0,0.01,0.0,0,22,0,0,0,1,0,Cody,Gakpo,4,0.0,-0.01,1.0,0.0,0.115,0.0575,0.25,13.5,0.0,0.0,0.0,2.5,0.25,3.5,0.19249999999999995,-0.115,2.5
31,0,0.41,0.0,0,24,0,0,0,1,0,Cody,Gakpo,4,0.0,-0.41,5.0,0.0,0.2175,0.0575,0.25,16.0,0.0,0.0,0.0,2.5,0.25,3.25,0.19249999999999995,-0.2175,3.75
32,1,0.09,0.14,0,85,0,0,0,5,0,Cody,Gakpo,3,-0.14,0.91,0.0,0.25,0.2375,0.0925,0.25,37.0,0.0,0.0,0.0,3.75,0.0,3.25,0.15749999999999995,0.012500000000000011,1.75
33,0,0.0,0.0,0,0,0,0,0,0,0,Cody,Gakpo,3,0.0,0.0,2.0,0.25,0.1275,0.035,0.0,32.75,0.0,0.0,0.0,1.75,0.0,3.5,-0.03500000000000006,0.12250000000000001,2.0
34,0,0.08,0.46,0,90,0,0,0,2,0,Cody,Gakpo,4,-0.46,-0.08,12.0,0.25,0.145,0.15000000000000002,0.0,49.75,0.0,0.0,0.0,2.0,0.0,3.5,-0.15000000000000008,0.105,4.75
35,1,0.54,0.09,1,90,0,0,0,12,0,Cody,Gakpo,5,0.91,0.45999999999999996,6.0,0.5,0.1775,0.17250000000000001,0.25,66.25,0.0,0.0,0.0,4.75,0.0,3.75,0.07749999999999996,0.3225,5.0
36,0,0.02,1.05,1,74,0,0,0,6,0,Cody,Gakpo,5,-0.050000000000000044,-0.02,2.0,0.25,0.16,0.4,0.5,63.5,0.0,0.0,0.0,5.0,0.0,4.25,0.09999999999999995,0.08999999999999997,5.5
37,0,0.37,0.98,0,80,0,0,0,2,0,Cody,Gakpo,3,-0.98,-0.37,,0.25,0.2525,0.645,0.5,83.5,0.0,0.0,0.0,5.5,0.0,4.25,-0.14500000000000005,-0.00250000000000003,6.666666666666667
0,0,0.1,0.31,0,77,0,0,0,2,0,Danny,Welbeck,2,-0.31,-0.1,1.0,0.0,0.1,0.31,0.0,77.0,0.0,0.0,0.0,2.0,0.0,2.0,-0.31,-0.1,1.0
1,0,0.04,0.17,0,56,0,0,0,1,0,Danny,Welbeck,3,-0.17,-0.04,1.0,0.0,0.07,0.24,0.0,66.5,0.0,0.0,0.0,1.5,0.0,2.5,-0.24,-0.07,1.0
2,0,0.19,0.04,0,59,0,0,0,1,0,Danny,Welbeck,4,-0.04,-0.19,0.0,0.0,0.11,0.17333333333333334,0.0,64.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.0,-0.17333333333333334,-0.11,0.6666666666666666
3,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,4,0.0,0.0,7.0,0.0,0.0825,0.13,0.0,48.0,0.0,0.0,0.0,1.0,0.0,3.25,-0.13,-0.0825,2.25
4,0,0.02,0.55,1,63,0,0,0,7,0,Danny,Welbeck,4,0.44999999999999996,-0.02,2.0,0.0,0.0625,0.19,0.25,44.5,0.0,0.0,0.0,2.25,0.0,3.75,0.059999999999999984,-0.0625,2.5
5,0,0.01,0.0,0,62,0,0,0,2,0,Danny,Welbeck,3,0.0,-0.01,0.0,0.0,0.055,0.1475,0.25,46.0,0.0,0.0,0.0,2.5,0.0,3.75,0.10249999999999998,-0.055,2.25
6,0,0.01,0.0,0,45,0,0,0,0,1,Danny,Welbeck,5,0.0,-0.01,1.0,0.0,0.01,0.1375,0.25,42.5,0.0,0.0,0.0,2.25,0.25,4.0,0.11249999999999999,-0.01,2.5
7,0,0.0,0.0,0,30,0,0,0,1,0,Danny,Welbeck,5,0.0,0.0,1.0,0.0,0.01,0.1375,0.25,50.0,0.0,0.0,0.0,2.5,0.25,4.25,0.11249999999999999,-0.01,1.0
8,0,0.0,0.0,0,15,0,0,0,1,0,Danny,Welbeck,5,0.0,0.0,0.0,0.0,0.005,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.25,4.5,0.0,-0.005,0.5
9,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,3,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,22.5,0.0,0.0,0.0,0.5,0.25,4.5,0.0,-0.0025,0.5
10,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.5,0.0,4.0,0.0,0.0,0.25
11,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.25,0.0,3.25,0.0,0.0,0.0
12,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
13,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0
14,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
15,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.25
16,0,0.0,0.0,0,11,0,0,0,1,0,Danny,Welbeck,5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.25,0.0,3.25,0.0,0.0,2.25
17,0,0.05,0.19,1,45,0,0,0,8,0,Danny,Welbeck,4,0.81,-0.05,5.0,0.0,0.0125,0.0475,0.25,14.0,0.0,0.0,0.0,2.25,0.0,3.25,0.2025,-0.0125,3.5
18,1,0.01,0.42,0,68,0,0,0,5,0,Danny,Welbeck,5,-0.42,0.99,2.0,0.25,0.015000000000000001,0.1525,0.25,31.0,0.0,0.0,0.0,3.5,0.0,4.0,0.09750000000000002,0.235,4.0
19,0,0.01,0.06,0,66,0,0,0,2,0,Danny,Welbeck,4,-0.06,-0.01,2.0,0.25,0.0175,0.16749999999999998,0.25,47.5,0.0,0.0,0.0,4.0,0.0,4.5,0.08250000000000002,0.23249999999999998,4.25
20,0,0.03,0.12,0,64,0,0,0,2,0,Danny,Welbeck,3,-0.12,-0.03,2.0,0.25,0.025,0.1975,0.25,60.75,0.0,0.0,0.0,4.25,0.0,4.0,0.05250000000000002,0.22499999999999998,2.75
21,0,0.02,0.43,0,90,0,0,0,2,0,Danny,Welbeck,2,-0.43,-0.02,3.0,0.25,0.0175,0.2575,0.0,72.0,0.0,0.0,0.0,2.75,0.0,3.5,-0.2575,0.23249999999999998,2.25
22,1,0.43,0.0,0,21,0,0,0,3,1,Danny,Welbeck,4,0.0,0.5700000000000001,5.0,0.25,0.1225,0.1525,0.0,60.25,0.0,0.0,0.0,2.25,0.25,3.25,-0.15250000000000002,0.1275,3.0
23,1,0.03,0.06,0,82,0,0,0,5,0,Danny,Welbeck,5,-0.06,0.97,6.0,0.5,0.1275,0.15250000000000002,0.0,64.25,0.0,0.0,0.0,3.0,0.25,3.5,-0.1525,0.3725,4.0
24,0,0.13,0.64,1,80,0,0,0,6,0,Danny,Welbeck,2,0.36,-0.13,2.0,0.5,0.1525,0.2825,0.25,68.25,0.0,0.0,0.0,4.0,0.25,3.25,-0.0325,0.34750000000000003,4.0
25,0,0.03,0.4,0,60,0,0,0,2,0,Danny,Welbeck,3,-0.4,-0.03,0.0,0.5,0.155,0.275,0.25,60.75,0.0,0.0,0.0,4.0,0.25,3.5,-0.02500000000000001,0.34500000000000003,3.25
26,0,0.0,0.0,0,0,0,0,0,0,0,Danny,Welbeck,3,0.0,0.0,1.0,0.25,0.0475,0.275,0.25,55.5,0.0,0.0,0.0,3.25,0.0,3.25,-0.02500000000000001,0.20249999999999999,2.25
27,0,0.01,0.0,0,30,0,0,0,1,0,Danny,Welbeck,2,0.0,-0.01,6.0,0.0,0.0425,0.26,0.25,42.5,0.0,0.0,0.0,2.25,0.0,2.5,-0.010000000000000009,-0.0425,2.25
28,0,0.05,0.13,1,90,0,0,0,6,1,Danny,Welbeck,5,0.87,-0.05,1.0,0.0,0.0225,0.13249999999999998,0.25,45.0,0.0,0.0,0.0,2.25,0.25,3.25,0.1175,-0.0225,2.0
29,0,0.03,0.33,0,16,0,0,0,1,0,Danny,Welbeck,2,-0.33,-0.03,2.0,0.0,0.0225,0.11499999999999998,0.25,34.0,0.0,0.0,0.0,2.0,0.25,3.0,0.135,-0.0225,2.5
30,0,0.04,0.0,0,75,0,0,0,2,0,Danny,Welbeck,5,0.0,-0.04,2.0,0.0,0.0325,0.11499999999999998,0.25,52.75,0.0,0.0,0.0,2.5,0.25,3.5,0.135,-0.0325,2.75
31,0,0.05,0.0,0,76,0,0,0,2,0,Danny,Welbeck,2,0.0,-0.05,2.0,0.0,0.0425,0.11499999999999998,0.25,64.25,0.0,0.0,0.0,2.75,0.25,3.5,0.135,-0.0425,1.75
32,0,0.02,0.11,0,74,0,0,0,2,0,Danny,Welbeck,5,-0.11,-0.02,1.0,0.0,0.034999999999999996,0.10999999999999997,0.0,60.25,0.0,0.0,0.0,1.75,0.0,3.5,-0.11,-0.034999999999999996,1.75
33,0,0.04,0.0,0,45,0,0,0,1,0,Danny,Welbeck,3,0.0,-0.04,2.0,0.0,0.0375,0.027499999999999972,0.0,67.5,0.0,0.0,0.0,1.75,0.0,3.75,-0.0275,-0.0375,1.75
34,0,0.02,0.11,0,87,0,0,0,2,0,Danny,Welbeck,5,-0.11,-0.02,4.0,0.0,0.0325,0.05499999999999997,0.0,70.5,0.0,0.0,0.0,1.75,0.0,3.75,-0.055,-0.0325,2.25
35,1,0.06,0.58,0,90,0,0,0,4,1,Danny,Welbeck,4,-0.58,0.94,5.0,0.25,0.035,0.19999999999999996,0.0,74.0,0.0,0.0,0.0,2.25,0.25,4.25,-0.19999999999999998,0.215,3.0
36,0,0.0,0.44,1,20,0,0,0,5,0,Danny,Welbeck,4,0.56,0.0,2.0,0.25,0.03,0.2825,0.25,60.5,0.0,0.0,0.0,3.0,0.25,4.0,-0.03249999999999997,0.22,3.25
37,0,0.03,0.0,0,90,0,0,0,2,0,Danny,Welbeck,4,0.0,-0.03,,0.25,0.0275,0.2825,0.25,71.75,0.0,0.0,0.0,3.25,0.25,4.25,-0.03249999999999997,0.22249999999999998,3.6666666666666665
0,0,0.02,0.04,0,24,0,0,0,1,0,Darwin,Nunez,4,-0.04,-0.02,1.0,0.0,0.02,0.04,0.0,24.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.04,-0.02,1.0
1,0,0.0,0.0,0,4,0,0,0,1,0,Darwin,Nunez,3,0.0,0.0,11.0,0.0,0.01,0.02,0.0,14.0,0.0,0.0,0.0,1.0,0.0,3.5,-0.02,-0.01,6.0
2,0,0.09,0.52,2,13,0,0,0,11,1,Darwin,Nunez,4,1.48,-0.09,8.0,0.0,0.03666666666666667,0.18666666666666668,0.6666666666666666,13.666666666666666,0.0,0.0,0.0,4.333333333333333,0.3333333333333333,3.6666666666666665,0.48,-0.03666666666666667,6.666666666666667
3,2,0.01,1.14,0,64,0,0,0,8,0,Darwin,Nunez,5,-1.14,1.99,1.0,0.5,0.03,0.425,0.5,26.25,0.0,0.0,0.0,5.25,0.25,4.0,0.07500000000000001,0.47,5.25
4,0,0.23,0.17,0,34,0,0,0,1,0,Darwin,Nunez,3,-0.17,-0.23,6.0,0.5,0.0825,0.45749999999999996,0.5,28.75,0.0,0.0,0.0,5.25,0.25,3.75,0.0425,0.4175,6.5
5,0,0.01,0.89,1,80,0,0,0,6,0,Darwin,Nunez,4,0.10999999999999999,-0.01,0.0,0.5,0.08499999999999999,0.6799999999999999,0.75,47.75,0.0,0.0,0.0,6.5,0.25,4.0,0.07,0.415,3.75
6,0,0.0,0.0,0,0,0,0,0,0,0,Darwin,Nunez,5,0.0,0.0,5.0,0.5,0.0625,0.55,0.25,44.5,0.0,0.0,0.0,3.75,0.0,4.25,-0.3,0.4375,3.0
7,1,0.38,0.11,0,90,0,0,0,5,0,Darwin,Nunez,3,-0.11,0.62,4.0,0.25,0.155,0.29250000000000004,0.25,51.0,0.0,0.0,0.0,3.0,0.0,3.75,-0.04250000000000001,0.095,3.75
8,1,0.08,0.02,0,28,0,0,0,4,0,Darwin,Nunez,3,-0.02,0.92,10.0,0.5,0.11750000000000001,0.255,0.25,49.5,0.0,0.0,0.0,3.75,0.0,3.75,-0.0050000000000000105,0.3825,4.75
9,1,0.02,1.15,1,79,0,0,0,10,0,Darwin,Nunez,2,-0.1499999999999999,0.98,2.0,0.75,0.12,0.31999999999999995,0.25,49.25,0.0,0.0,0.0,4.75,0.0,3.25,-0.06999999999999998,0.63,5.25
10,0,0.01,0.9,0,90,0,0,0,2,0,Darwin,Nunez,2,-0.9,-0.01,5.0,0.75,0.1225,0.5449999999999999,0.25,71.75,0.0,0.0,0.0,5.25,0.0,2.5,-0.295,0.6275000000000001,5.25
11,1,0.11,0.21,0,90,0,0,0,5,0,Darwin,Nunez,2,-0.21,0.89,1.0,0.75,0.055,0.57,0.25,71.75,0.0,0.0,0.0,5.25,0.0,2.25,-0.31999999999999995,0.695,4.5
12,0,0.03,0.43,0,84,0,0,0,1,1,Darwin,Nunez,5,-0.43,-0.03,2.0,0.5,0.0425,0.6725,0.25,85.75,0.0,0.0,0.0,4.5,0.25,2.75,-0.4225,0.4575,2.5
13,0,0.06,0.31,0,90,0,0,0,2,0,Darwin,Nunez,3,-0.31,-0.06,3.0,0.25,0.0525,0.4625,0.0,88.5,0.0,0.0,0.0,2.5,0.25,3.0,-0.4625,0.1975,2.75
14,1,0.06,0.34,0,23,0,0,0,3,1,Darwin,Nunez,2,-0.34,0.94,2.0,0.5,0.065,0.3225,0.0,71.75,0.0,0.0,0.0,2.75,0.5,3.0,-0.3225,0.435,2.0
15,0,0.01,0.48,0,73,0,0,0,2,0,Darwin,Nunez,4,-0.48,-0.01,1.0,0.25,0.04,0.39,0.0,67.5,0.0,0.0,0.0,2.0,0.5,3.5,-0.39,0.21,2.0
16,0,0.35,0.23,0,77,0,0,0,1,1,Darwin,Nunez,4,-0.23,-0.35,1.0,0.25,0.12,0.33999999999999997,0.0,65.75,0.0,0.0,0.0,2.0,0.5,3.25,-0.33999999999999997,0.13,1.75
17,0,0.02,0.04,0,22,0,0,0,1,0,Darwin,Nunez,5,-0.04,-0.02,8.0,0.25,0.11,0.2725,0.0,48.75,0.0,0.0,0.0,1.75,0.5,3.75,-0.2725,0.13999999999999999,3.0
18,0,0.1,0.09,1,83,0,0,0,8,0,Darwin,Nunez,2,0.91,-0.1,5.0,0.0,0.12,0.21,0.25,63.75,0.0,0.0,0.0,3.0,0.25,3.75,0.04000000000000001,-0.12,3.75
19,1,0.62,1.67,0,63,0,0,0,5,0,Darwin,Nunez,4,-1.67,0.38,11.0,0.25,0.27249999999999996,0.5075,0.25,61.25,0.0,0.0,0.0,3.75,0.25,3.75,-0.25749999999999995,-0.022499999999999992,6.25
20,0,0.4,0.86,2,90,0,0,0,11,1,Darwin,Nunez,3,1.1400000000000001,-0.4,2.0,0.25,0.28500000000000003,0.6649999999999999,0.75,64.5,0.0,0.0,0.0,6.25,0.25,3.5,0.08500000000000008,-0.035,6.5
21,1,0.29,1.45,0,90,0,1,0,2,1,Darwin,Nunez,4,-1.45,0.71,0.0,0.5,0.3525,1.0175,0.75,81.5,0.0,0.25,0.0,6.5,0.5,3.25,-0.2674999999999999,0.1475,4.5
22,0,0.0,0.02,0,32,0,0,0,0,1,Darwin,Nunez,5,-0.02,0.0,6.0,0.5,0.32749999999999996,1.0,0.5,68.75,0.0,0.25,0.0,4.5,0.75,4.0,-0.4999999999999999,0.1725,4.75
23,0,0.44,0.9,1,90,0,0,0,6,1,Darwin,Nunez,2,0.09999999999999998,-0.44,5.0,0.25,0.2825,0.8075,0.75,75.5,0.0,0.25,0.0,4.75,1.0,3.5,-0.05749999999999991,-0.032500000000000015,3.25
24,0,0.01,0.61,1,45,0,0,0,5,0,Darwin,Nunez,2,0.39,-0.01,0.0,0.25,0.185,0.7449999999999999,0.5,64.25,0.0,0.25,0.0,3.25,0.75,3.25,-0.2449999999999999,0.06499999999999999,2.75
25,0,0.0,0.0,0,0,0,0,0,0,0,Darwin,Nunez,2,0.0,0.0,5.0,0.0,0.1125,0.3825,0.5,41.75,0.0,0.0,0.0,2.75,0.5,2.75,0.11750000000000008,-0.1125,4.0
26,0,0.01,0.71,1,30,0,0,0,5,0,Darwin,Nunez,2,0.29000000000000004,-0.01,5.0,0.0,0.115,0.5549999999999999,0.75,41.25,0.0,0.0,0.0,4.0,0.25,2.0,0.1950000000000001,-0.115,3.75
27,1,0.13,0.39,0,75,0,0,0,5,0,Darwin,Nunez,5,-0.39,0.87,2.0,0.25,0.0375,0.4275,0.5,37.5,0.0,0.0,0.0,3.75,0.0,2.75,0.07250000000000009,0.2125,3.0
28,0,0.03,0.25,0,82,0,0,0,2,0,Darwin,Nunez,3,-0.25,-0.03,6.0,0.25,0.042499999999999996,0.3375,0.25,46.75,0.0,0.0,0.0,3.0,0.0,3.0,-0.08749999999999991,0.2075,4.5
29,0,0.03,0.62,1,90,0,0,0,6,0,Darwin,Nunez,2,0.38,-0.03,5.0,0.25,0.049999999999999996,0.4925,0.5,69.25,0.0,0.0,0.0,4.5,0.0,3.0,0.00750000000000009,0.2,4.5
30,1,0.6,0.35,0,67,0,0,0,5,0,Darwin,Nunez,4,-0.35,0.4,2.0,0.5,0.1975,0.40249999999999997,0.25,78.5,0.0,0.0,0.0,4.5,0.0,3.5,-0.1524999999999999,0.3025,3.75
31,0,0.08,0.25,0,65,0,0,0,2,0,Darwin,Nunez,4,-0.25,-0.08,1.0,0.25,0.18499999999999997,0.36749999999999994,0.25,76.0,0.0,0.0,0.0,3.75,0.0,3.25,-0.11749999999999991,0.065,3.5
32,0,0.0,0.0,0,16,0,0,0,1,0,Darwin,Nunez,3,0.0,0.0,1.0,0.25,0.17749999999999996,0.30499999999999994,0.25,59.5,0.0,0.0,0.0,3.5,0.0,3.25,-0.05499999999999991,0.07250000000000001,2.25
33,0,0.13,0.6,0,90,0,0,0,1,1,Darwin,Nunez,3,-0.6,-0.13,1.0,0.25,0.2025,0.3,0.0,59.5,0.0,0.0,0.0,2.25,0.25,3.5,-0.29999999999999993,0.0475,1.25
34,0,0.0,0.0,0,11,0,0,0,1,0,Darwin,Nunez,4,0.0,0.0,1.0,0.0,0.05249999999999998,0.2125,0.0,45.5,0.0,0.0,0.0,1.25,0.25,3.5,-0.2124999999999999,-0.052500000000000005,1.0
35,0,0.0,0.36,0,15,0,0,0,1,0,Darwin,Nunez,5,-0.36,0.0,1.0,0.0,0.03249999999999997,0.24,0.0,33.0,0.0,0.0,0.0,1.0,0.25,3.75,-0.2399999999999999,-0.0325,1.0
36,0,0.0,0.03,0,15,0,0,0,1,0,Darwin,Nunez,5,-0.03,0.0,1.0,0.0,0.03249999999999997,0.2475,0.0,32.75,0.0,0.0,0.0,1.0,0.25,4.25,-0.24749999999999991,-0.0325,1.0
37,0,0.01,0.09,0,19,0,0,0,1,0,Darwin,Nunez,3,-0.09,-0.01,,0.0,0.0024999999999999723,0.12,0.0,15.0,0.0,0.0,0.0,1.0,0.0,4.25,-0.11999999999999991,-0.0025,1.0
0,0,0.0,0.0,0,0,0,0,0,0,0,Dominic,Calvert,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0,0.0,0.0,0,37,0,0,0,1,0,Dominic,Calvert,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.5,0.0,4.0,0.0,0.0,0.5
2,0,0.0,0.0,0,0,0,0,0,0,0,Dominic,Calvert,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,3.6666666666666665,0.0,0.0,0.3333333333333333
3,0,0.0,0.0,0,0,0,0,0,0,0,Dominic,Calvert,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.25,0.0,3.25,0.0,0.0,0.5
4,0,0.02,0.1,0,24,0,0,0,1,0,Dominic,Calvert,5,-0.1,-0.02,5.0,0.0,0.005,0.025,0.0,15.25,0.0,0.0,0.0,0.5,0.0,3.75,-0.025,-0.005,1.5
5,0,0.0,0.61,1,27,0,0,0,5,0,Dominic,Calvert,2,0.39,0.0,6.0,0.0,0.005,0.1775,0.25,12.75,0.0,0.0,0.0,1.5,0.0,3.0,0.07250000000000001,-0.005,3.0
6,0,0.01,1.39,1,90,0,0,0,6,0,Dominic,Calvert,2,-0.3899999999999999,-0.01,2.0,0.0,0.0075,0.5249999999999999,0.5,35.25,0.0,0.0,0.0,3.0,0.0,2.75,-0.024999999999999967,-0.0075,3.5
7,0,0.02,0.34,0,82,0,0,0,2,0,Dominic,Calvert,3,-0.34,-0.02,2.0,0.0,0.0125,0.61,0.5,55.75,0.0,0.0,0.0,3.5,0.0,3.0,-0.10999999999999997,-0.0125,3.75
8,0,0.02,0.06,0,60,0,0,0,2,0,Dominic,Calvert,5,-0.06,-0.02,9.0,0.0,0.0125,0.6,0.5,64.75,0.0,0.0,0.0,3.75,0.0,3.0,-0.09999999999999996,-0.0125,4.75
9,0,0.06,0.23,1,88,0,0,0,9,0,Dominic,Calvert,4,0.77,-0.06,2.0,0.0,0.0275,0.505,0.5,80.0,0.0,0.0,0.0,4.75,0.0,3.5,-0.004999999999999949,-0.0275,3.75
10,0,0.0,0.06,0,89,0,0,0,2,0,Dominic,Calvert,3,-0.06,0.0,2.0,0.0,0.025,0.17250000000000001,0.25,79.75,0.0,0.0,0.0,3.75,0.0,3.75,0.07750000000000001,-0.025,3.75
11,0,0.05,0.0,0,76,0,0,0,2,0,Dominic,Calvert,4,0.0,-0.05,2.0,0.0,0.0325,0.0875,0.25,78.25,0.0,0.0,0.0,3.75,0.0,4.0,0.16250000000000003,-0.0325,3.75
12,0,0.04,0.68,0,81,0,0,0,2,0,Dominic,Calvert,4,-0.68,-0.04,0.0,0.0,0.0375,0.2425,0.25,83.5,0.0,0.0,0.0,3.75,0.0,3.75,0.007500000000000007,-0.0375,1.5
13,0,0.0,0.0,0,0,0,0,0,0,0,Dominic,Calvert,2,0.0,0.0,1.0,0.0,0.0225,0.18500000000000003,0.0,61.5,0.0,0.0,0.0,1.5,0.0,3.25,-0.185,-0.0225,1.25
